trans_id,cliente_id,valor,mcc,payment_method,taxa_padrao_esperada,isencao_documentada,taxa_cobrada_real
T101446,C131,327.04,5813,pix_credit,0.03,False,0.03
T101447,C132,182.56,7512,debit,0.028,False,0.028
T101448,C142,39.55,5812,pix_debit,0.0,True,0.0
T101449,C115,197.8,7512,debit,0.03,False,0.03
T101450,C126,124.79,7512,pix_credit,0.03,False,0.03
T101451,C143,707.79,8299,pix_debit,0.028,False,0.0
T101452,C105,191.62,7512,credit,0.028,False,0.028
T101453,C110,464.76,5941,pix_debit,0.025,False,0.0
T101454,C142,545.13,5813,credit,0.0,True,0.0
T101455,C124,301.37,5813,credit,0.03,False,0.03
T101456,C122,138.19,5812,credit,0.03,False,0.03
T101457,C105,79.3,8299,credit,0.028,False,0.0
T101458,C128,87.34,5812,credit,0.0,True,0.0
T101459,C114,204.35,4511,credit,0.025,False,0.025
T101460,C115,939.71,5411,credit,0.03,False,0.03
T101461,C127,97.01,5411,credit,0.0,True,0.0
T101462,C134,191.62,5813,pix_debit,0.03,False,0.0
T101463,C140,96.28,4511,pix_credit,0.025,False,0.025
T101464,C132,75.14,4511,pix_debit,0.028,False,0.0
T101465,C100,277.09,4511,pix_debit,0.03,False,0.0
T101466,C117,266.92,5941,debit,0.0,True,0.0
T101467,C146,43.53,5812,credit,0.028,False,0.028
T101468,C129,168.35,7512,credit,0.03,False,0.03
T101469,C140,62.44,5941,pix_debit,0.025,False,0.0
T101470,C114,77.85,5941,credit,0.025,False,0.025
T101471,C138,724.26,8011,credit,0.03,False,0.03
T101472,C140,231.85,5411,debit,0.025,False,0.025
T101473,C138,51.15,8011,debit,0.03,False,0.03
T101474,C142,65.86,5411,debit,0.0,True,0.0
T101475,C112,1143.32,5812,credit,0.03,False,0.03
T101476,C147,300.92,4511,debit,0.03,False,0.03
T101477,C137,92.31,5813,pix_debit,0.028,False,0.0
T101478,C144,221.96,5813,credit,0.025,False,0.025
T101479,C109,93.47,7512,credit,0.028,False,0.028
T101480,C148,61.49,5941,debit,0.028,False,0.028
T101481,C107,135.81,5813,pix_debit,0.0,True,0.0
T101482,C118,849.02,5813,debit,0.025,False,0.025
T101483,C100,150.86,8299,credit,0.03,False,0.0
T101484,C121,56.06,5812,debit,0.03,False,0.03
T101485,C117,1022.46,5812,credit,0.0,True,0.0
T101486,C133,143.46,8299,credit,0.025,False,0.0
T101487,C117,124.75,5812,pix_credit,0.0,True,0.0
T101488,C147,180.36,5812,credit,0.03,False,0.03
T101489,C123,1123.29,5812,credit,0.025,False,0.025
T101490,C123,89.35,5812,credit,0.025,False,0.025
T101491,C134,96.93,5411,debit,0.03,False,0.03
T101492,C126,266.11,4511,pix_debit,0.03,False,0.0
T101493,C108,165.68,7512,debit,0.03,False,0.03
T101494,C126,68.11,5812,credit,0.03,False,0.03
T101495,C140,263.67,7512,pix_credit,0.025,False,0.025
T101496,C144,984.57,5813,debit,0.025,False,0.025
T101497,C138,387.57,8299,pix_credit,0.03,False,0.0
T101498,C115,184.47,5813,pix_credit,0.03,False,0.03
T101499,C142,179.83,5812,credit,0.0,True,0.0
T101500,C141,148.94,5941,credit,0.0,True,0.025
T101501,C119,311.92,7512,credit,0.025,False,0.025
T101502,C113,96.04,8299,debit,0.028,False,0.0
T101503,C126,215.01,4511,credit,0.03,False,0.03
T101504,C138,72.91,7512,voucher,0.03,False,0.03
T101505,C108,61.25,7512,credit,0.03,False,0.03
T101506,C145,702.53,8011,pix_debit,0.028,False,0.0
T101507,C148,30.56,7512,debit,0.028,False,0.028
T101508,C104,49.89,7512,credit,0.03,False,0.03
T101509,C128,1716.3,8299,credit,0.0,True,0.0
T101510,C107,326.88,5941,debit,0.0,True,0.0
T101511,C112,440.65,8011,credit,0.03,False,0.03
T101512,C104,157.6,8299,credit,0.03,False,0.0
T101513,C126,915.42,5813,debit,0.03,False,0.03
T101514,C119,159.01,5411,voucher,0.025,False,0.025
T101515,C134,404.12,8011,debit,0.03,False,0.03
T101516,C127,52.64,4511,credit,0.0,True,0.0
T101517,C122,39.4,5813,credit,0.03,False,0.03
T101518,C140,411.04,5411,voucher,0.025,False,0.025
T101519,C129,114.78,5812,pix_debit,0.03,False,0.0
T101520,C132,116.42,4511,debit,0.028,False,0.028
T101521,C134,889.37,5411,credit,0.03,False,0.03
T101522,C128,353.32,8011,credit,0.0,True,0.0
T101523,C113,170.31,5812,credit,0.028,False,0.028
T101524,C113,53.34,7512,debit,0.028,False,0.028
T101525,C102,58.41,8299,credit,0.028,False,0.0
T101526,C140,81.33,8011,debit,0.025,False,0.025
T101527,C134,595.39,5813,credit,0.03,False,0.03
T101528,C137,50.01,8299,debit,0.028,False,0.0
T101529,C117,186.16,4511,debit,0.0,True,0.0
T101530,C108,142.96,8011,credit,0.03,False,0.03
T101531,C139,429.08,8299,credit,0.0,True,0.0
T101532,C131,93.85,8011,pix_credit,0.03,False,0.03
T101533,C123,39.63,5812,credit,0.025,False,0.025
T101534,C107,394.59,7512,credit,0.0,True,0.0
T101535,C130,65.4,4511,debit,0.0,True,0.025
T101536,C131,127.16,5411,credit,0.03,False,0.03
T101537,C111,653.81,4511,pix_debit,0.03,False,0.0
T101538,C121,95.33,8299,debit,0.03,False,0.0
T101539,C126,31.71,5941,debit,0.03,False,0.03
T101540,C146,319.0,5941,credit,0.028,False,0.028
T101541,C106,119.38,5812,debit,0.025,False,0.025
T101542,C105,56.49,5813,credit,0.028,False,0.028
T101543,C123,132.15,5812,credit,0.025,False,0.025
T101544,C139,128.73000000000002,5941,debit,0.0,True,0.0
T101545,C136,26.83,5411,credit,0.028,False,0.028
T101546,C142,478.26,8011,credit,0.0,True,0.0
T101547,C137,273.25,5941,credit,0.028,False,0.028
T101548,C145,199.27,5812,credit,0.028,False,0.028
T101549,C106,252.37,5941,credit,0.025,False,0.025
T101550,C135,118.09,5813,debit,0.028,False,0.028
T101551,C115,59.72,4511,debit,0.03,False,0.03
T101552,C106,134.26999999999998,5941,credit,0.025,False,0.025
T101553,C103,62.52,5812,debit,0.025,False,0.025
T101554,C131,119.3,5813,debit,0.03,False,0.03
T101555,C100,192.27,5813,pix_credit,0.03,False,0.03
T101556,C119,146.11,8011,credit,0.025,False,0.025
T101557,C149,2304.01,4511,credit,0.028,False,0.028
T101558,C127,168.26,7512,debit,0.0,True,0.0
T101559,C111,29.39,5812,credit,0.03,False,0.03
T101560,C110,95.8,7512,debit,0.025,False,0.025
T101561,C117,1305.85,8299,pix_debit,0.0,True,0.0
T101562,C111,87.54,8299,debit,0.03,False,0.0
T101563,C145,153.19,8299,debit,0.028,False,0.0
T101564,C130,172.91,7512,pix_debit,0.0,True,0.0
T101565,C124,201.26,5941,debit,0.03,False,0.03
T101566,C111,236.0,5941,credit,0.03,False,0.03
T101567,C110,137.75,7512,voucher,0.025,False,0.025
T101568,C129,315.94,5411,pix_debit,0.03,False,0.0
T101569,C137,426.03,5812,credit,0.028,False,0.028
T101570,C106,105.59,5812,debit,0.025,False,0.025
T101571,C144,399.7,8299,pix_debit,0.025,False,0.0
T101572,C146,550.71,8299,debit,0.028,False,0.0
T101573,C107,338.62,5813,credit,0.0,True,0.0
T101574,C105,2942.4,8299,pix_debit,0.028,False,0.0
T101575,C122,71.75,7512,pix_debit,0.03,False,0.0
T101576,C131,164.28,5812,voucher,0.03,False,0.03
T101577,C145,70.32,5941,debit,0.028,False,0.028
T101578,C111,147.01,8299,debit,0.03,False,0.0
T101579,C111,64.49000000000001,5813,pix_credit,0.03,False,0.03
T101580,C126,35.4,8299,debit,0.03,False,0.0
T101581,C138,116.27,7512,credit,0.03,False,0.03
T101582,C101,60.3,5813,credit,0.028,False,0.028
T101583,C105,252.1,5941,pix_debit,0.028,False,0.0
T101584,C134,448.34,5941,pix_debit,0.03,False,0.0
T101585,C112,715.01,5941,debit,0.03,False,0.03
T101586,C105,120.62,7512,debit,0.028,False,0.028
T101587,C127,79.09,5941,credit,0.0,True,0.0
T101588,C145,63.65,5941,pix_debit,0.028,False,0.0
T101589,C133,134.68,7512,credit,0.025,False,0.025
T101590,C149,143.93,7512,debit,0.028,False,0.028
T101591,C148,776.65,7512,pix_debit,0.028,False,0.0
T101592,C145,380.95,7512,pix_debit,0.028,False,0.0
T101593,C131,167.94,8299,voucher,0.03,False,0.0
T101594,C147,355.14,8299,pix_credit,0.03,False,0.0
T101595,C100,200.64,7512,credit,0.03,False,0.03
T101596,C148,303.05,4511,debit,0.028,False,0.028
T101597,C115,95.62,5941,credit,0.03,False,0.03
T101598,C119,284.52,4511,credit,0.025,False,0.025
T101599,C119,117.31,8011,debit,0.025,False,0.025
T101600,C149,129.65,7512,pix_debit,0.028,False,0.0
T101601,C125,74.84,4511,credit,0.025,False,0.025
T101602,C138,58.49,5812,voucher,0.03,False,0.03
T101603,C133,436.19,8011,credit,0.025,False,0.025
T101604,C136,127.9,5411,debit,0.028,False,0.028
T101605,C125,244.88,4511,debit,0.025,False,0.025
T101606,C120,35.67,5813,pix_credit,0.025,False,0.025
T101607,C149,79.27,4511,credit,0.028,False,0.028
T101608,C117,237.08,5411,pix_debit,0.0,True,0.0
T101609,C112,78.03,7512,credit,0.03,False,0.03
T101610,C129,155.94,5813,credit,0.03,False,0.03
T101611,C116,128.32999999999998,5813,credit,0.03,False,0.03
T101612,C114,107.77,7512,voucher,0.025,False,0.025
T101613,C105,42.99,5411,debit,0.028,False,0.028
T101614,C112,55.61,8011,debit,0.03,False,0.03
T101615,C129,1130.05,7512,pix_debit,0.03,False,0.0
T101616,C112,223.49,8299,pix_credit,0.03,False,0.0
T101617,C104,45.05,8011,credit,0.03,False,0.03
T101618,C103,76.16,8299,debit,0.025,False,0.0
T101619,C114,134.9,8011,debit,0.025,False,0.025
T101620,C139,78.36,5812,credit,0.0,True,0.0
T101621,C137,123.94,5411,credit,0.028,False,0.028
T101622,C146,117.22,4511,pix_debit,0.028,False,0.0
T101623,C112,395.47,5411,pix_credit,0.03,False,0.03
T101624,C144,193.03,5812,pix_debit,0.025,False,0.0
T101625,C149,157.5,7512,credit,0.028,False,0.028
T101626,C118,101.84,8011,credit,0.025,False,0.025
T101627,C103,67.33,4511,pix_debit,0.025,False,0.0
T101628,C109,640.09,8011,credit,0.028,False,0.028
T101629,C106,52.67,5411,debit,0.025,False,0.025
T101630,C124,182.49,8299,credit,0.03,False,0.0
T101631,C146,267.04,8299,pix_credit,0.028,False,0.0
T101632,C144,143.47,8011,debit,0.025,False,0.025
T101633,C146,33.86,4511,pix_debit,0.028,False,0.0
T101634,C136,311.66,7512,credit,0.028,False,0.028
T101635,C110,187.12,5411,pix_credit,0.025,False,0.025
T101636,C149,152.59,7512,pix_credit,0.028,False,0.028
T101637,C146,39.6,5411,debit,0.028,False,0.028
T101638,C103,36.870000000000005,7512,pix_credit,0.025,False,0.025
T101639,C101,148.52,7512,credit,0.028,False,0.028
T101640,C148,107.84,5411,debit,0.028,False,0.028
T101641,C141,211.56,8011,pix_debit,0.0,True,0.0
T101642,C126,76.44,5812,credit,0.03,False,0.03
T101643,C126,37.52,7512,pix_credit,0.03,False,0.03
T101644,C133,74.97,8299,credit,0.025,False,0.0
T101645,C107,138.21,5813,debit,0.0,True,0.0
T101646,C137,95.43,8299,debit,0.028,False,0.0
T101647,C126,166.91,7512,pix_debit,0.03,False,0.0
T101648,C107,105.39,8011,debit,0.0,True,0.0
T101649,C143,53.25,8011,credit,0.028,False,0.028
T101650,C115,136.07,5813,credit,0.03,False,0.03
T101651,C148,207.27,5813,voucher,0.028,False,0.028
T101652,C114,75.45,8011,voucher,0.025,False,0.025
T101653,C101,55.84,8011,voucher,0.028,False,0.028
T101654,C104,114.15,8011,credit,0.03,False,0.03
T101655,C135,274.65,7512,debit,0.028,False,0.028
T101656,C127,219.32,5813,voucher,0.0,True,0.0
T101657,C114,183.38,5813,debit,0.025,False,0.025
T101658,C136,277.93,4511,debit,0.028,False,0.028
T101659,C104,50.84,5813,debit,0.03,False,0.03
T101660,C115,102.71,8299,credit,0.03,False,0.0
T101661,C113,121.05,8011,credit,0.028,False,0.028
T101662,C109,54.7,8011,credit,0.028,False,0.028
T101663,C140,52.04,5411,pix_debit,0.025,False,0.0
T101664,C102,185.33,8299,pix_debit,0.028,False,0.0
T101665,C108,303.12,5411,credit,0.03,False,0.03
T101666,C148,28.07,7512,credit,0.028,False,0.028
T101667,C113,336.08,5812,pix_debit,0.028,False,0.0
T101668,C114,277.81,8299,pix_credit,0.025,False,0.0
T101669,C148,48.03,8299,pix_credit,0.028,False,0.0
T101670,C107,288.08,5411,pix_debit,0.0,True,0.0
T101671,C143,708.94,7512,debit,0.028,False,0.028
T101672,C101,401.19,5411,credit,0.028,False,0.028
T101673,C117,138.68,7512,credit,0.0,True,0.0
T101674,C144,192.85,7512,credit,0.025,False,0.025
T101675,C137,93.47,5941,debit,0.028,False,0.028
T101676,C149,69.37,4511,pix_debit,0.028,False,0.0
T101677,C105,158.84,5941,pix_debit,0.028,False,0.0
T101678,C140,40.870000000000005,8011,pix_credit,0.025,False,0.025
T101679,C142,342.0,5812,credit,0.0,True,0.0
T101680,C124,156.71,5941,debit,0.03,False,0.03
T101681,C117,70.86,5813,pix_credit,0.0,True,0.0
T101682,C101,633.97,8011,pix_debit,0.028,False,0.0
T101683,C135,99.68,7512,credit,0.028,False,0.028
T101684,C136,208.78,8299,credit,0.028,False,0.0
T101685,C101,52.44,5411,debit,0.028,False,0.028
T101686,C108,201.51,8299,credit,0.03,False,0.0
T101687,C132,109.75,7512,credit,0.028,False,0.028
T101688,C105,158.38,8011,credit,0.028,False,0.028
T101689,C108,80.44,5411,credit,0.03,False,0.03
T101690,C122,334.39,4511,credit,0.03,False,0.03
T101691,C126,86.97,5411,debit,0.03,False,0.03
T101692,C115,127.91,5941,credit,0.03,False,0.03
T101693,C128,61.1,5941,debit,0.0,True,0.0
T101694,C124,116.12,5411,debit,0.03,False,0.03
T101695,C130,98.36,5813,credit,0.0,True,0.025
T101696,C144,227.87,5941,debit,0.025,False,0.025
T101697,C109,726.88,5813,pix_debit,0.028,False,0.0
T101698,C139,30.81,5411,pix_debit,0.0,True,0.0
T101699,C131,94.09,5411,credit,0.03,False,0.03
T101700,C132,92.18,7512,pix_credit,0.028,False,0.028
T101701,C113,1078.67,5411,credit,0.028,False,0.028
T101702,C117,346.71,7512,pix_credit,0.0,True,0.0
T101703,C147,188.06,5812,credit,0.03,False,0.03
T101704,C115,23.36,7512,debit,0.03,False,0.03
T101705,C119,83.82,8011,voucher,0.025,False,0.025
T101706,C145,30.61,5411,credit,0.028,False,0.028
T101707,C142,350.3,5941,pix_credit,0.0,True,0.0
T101708,C139,88.07,7512,pix_debit,0.0,True,0.0
T101709,C121,109.25,8299,pix_debit,0.03,False,0.0
T101710,C143,556.7,8011,credit,0.028,False,0.028
T101711,C143,941.27,8011,credit,0.028,False,0.028
T101712,C121,92.76,5813,voucher,0.03,False,0.03
T101713,C143,501.43,5812,voucher,0.028,False,0.028
T101714,C139,180.89,5941,credit,0.0,True,0.0
T101715,C130,104.41,8011,credit,0.0,True,0.025
T101716,C139,596.74,5941,pix_debit,0.0,True,0.0
T101717,C100,126.74,8011,credit,0.03,False,0.03
T101718,C110,603.31,5812,credit,0.025,False,0.025
T101719,C140,66.81,5812,debit,0.025,False,0.025
T101720,C146,40.99,7512,pix_credit,0.028,False,0.028
T101721,C140,92.75,8011,debit,0.025,False,0.025
T101722,C116,291.92,8299,credit,0.03,False,0.0
T101723,C116,102.5,5812,pix_debit,0.03,False,0.0
T101724,C143,208.48,8299,credit,0.028,False,0.0
T101725,C147,75.27,7512,credit,0.03,False,0.03
T101726,C138,142.43,5411,credit,0.03,False,0.03
T101727,C121,370.8,5941,credit,0.03,False,0.03
T101728,C121,76.42,5941,credit,0.03,False,0.03
T101729,C116,139.84,5812,credit,0.03,False,0.03
T101730,C149,311.05,4511,credit,0.028,False,0.028
T101731,C112,328.88,8011,credit,0.03,False,0.03
T101732,C121,126.19,5411,debit,0.03,False,0.03
T101733,C137,961.23,7512,credit,0.028,False,0.028
T101734,C111,94.27,8011,credit,0.03,False,0.03
T101735,C102,181.46,7512,credit,0.028,False,0.028
T101736,C135,61.17,5941,credit,0.028,False,0.028
T101737,C146,181.82,8299,pix_debit,0.028,False,0.0
T101738,C140,34.91,7512,credit,0.025,False,0.025
T101739,C136,138.1,4511,debit,0.028,False,0.028
T101740,C123,154.82,5411,debit,0.025,False,0.025
T101741,C111,25.37,7512,pix_credit,0.03,False,0.03
T101742,C124,99.13,5941,credit,0.03,False,0.03
T101743,C144,1224.52,8299,debit,0.025,False,0.0
T101744,C122,343.42,4511,pix_debit,0.03,False,0.0
T101745,C110,14.82,8299,debit,0.025,False,0.0
T101746,C112,30.5,5941,pix_debit,0.03,False,0.0
T101747,C143,86.54,4511,pix_debit,0.028,False,0.0
T101748,C135,67.16,4511,debit,0.028,False,0.028
T101749,C142,37.91,4511,pix_debit,0.0,True,0.0
T101750,C115,132.15,5813,debit,0.03,False,0.03
T101751,C126,167.27,5813,pix_debit,0.03,False,0.0
T101752,C132,74.21,8299,credit,0.028,False,0.0
T101753,C120,42.11,5941,credit,0.025,False,0.025
T101754,C112,105.92,5941,pix_credit,0.03,False,0.03
T101755,C130,217.12,7512,debit,0.0,True,0.025
T101756,C135,297.63,5411,credit,0.028,False,0.028
T101757,C111,133.44,5411,credit,0.03,False,0.03
T101758,C145,106.55,5812,debit,0.028,False,0.028
T101759,C135,249.85,7512,credit,0.028,False,0.028
T101760,C118,94.81,7512,debit,0.025,False,0.025
T101761,C108,381.49,7512,credit,0.03,False,0.03
T101762,C105,48.92,5813,debit,0.028,False,0.028
T101763,C101,85.71,5411,debit,0.028,False,0.028
T101764,C148,125.77,5813,credit,0.028,False,0.028
T101765,C119,73.45,4511,credit,0.025,False,0.025
T101766,C148,262.44,8299,credit,0.028,False,0.0
T101767,C101,924.79,5941,credit,0.028,False,0.028
T101768,C136,449.98,5812,pix_debit,0.028,False,0.0
T101769,C120,53.58,4511,debit,0.025,False,0.025
T101770,C141,87.35,4511,credit,0.0,True,0.025
T101771,C102,742.66,5812,debit,0.028,False,0.028
T101772,C149,1023.13,5813,credit,0.028,False,0.028
T101773,C107,48.35,5813,credit,0.0,True,0.0
T101774,C123,69.28999999999999,8011,credit,0.025,False,0.025
T101775,C143,233.04,4511,pix_debit,0.028,False,0.0
T101776,C141,118.31,5411,pix_debit,0.0,True,0.0
T101777,C114,242.73,8299,debit,0.025,False,0.0
T101778,C137,307.93,7512,pix_credit,0.028,False,0.028
T101779,C142,193.86,5941,debit,0.0,True,0.0
T101780,C126,259.46000000000004,7512,credit,0.03,False,0.03
T101781,C124,61.46,5941,debit,0.03,False,0.03
T101782,C106,361.46,4511,pix_credit,0.025,False,0.025
T101783,C122,490.41,5411,pix_credit,0.03,False,0.03
T101784,C125,65.95,5813,debit,0.025,False,0.025
T101785,C115,601.21,8299,credit,0.03,False,0.0
T101786,C101,302.6,8011,debit,0.028,False,0.028
T101787,C143,115.46,8011,credit,0.028,False,0.028
T101788,C112,159.31,5813,credit,0.03,False,0.03
T101789,C139,19.74,5941,credit,0.0,True,0.0
T101790,C116,259.2,8299,pix_debit,0.03,False,0.0
T101791,C111,203.37,7512,debit,0.03,False,0.03
T101792,C112,207.8,5941,credit,0.03,False,0.03
T101793,C119,55.86,5813,pix_debit,0.025,False,0.0
T101794,C117,404.14,5411,pix_debit,0.0,True,0.0
T101795,C103,182.08,8011,voucher,0.025,False,0.025
T101796,C107,30.37,8011,credit,0.0,True,0.0
T101797,C119,761.53,4511,debit,0.025,False,0.025
T101798,C142,153.88,5411,credit,0.0,True,0.0
T101799,C128,25.92,8299,debit,0.0,True,0.0
T101800,C102,268.84,5812,debit,0.028,False,0.028
T101801,C126,56.08,7512,debit,0.03,False,0.03
T101802,C136,256.45,5941,debit,0.028,False,0.028
T101803,C109,207.34,5812,debit,0.028,False,0.028
T101804,C145,131.07,5941,credit,0.028,False,0.028
T101805,C142,79.05,5813,credit,0.0,True,0.0
T101806,C145,366.17,8299,credit,0.028,False,0.0
T101807,C143,214.55,5812,voucher,0.028,False,0.028
T101808,C123,618.12,5813,voucher,0.025,False,0.025
T101809,C138,91.21,5411,pix_debit,0.03,False,0.0
T101810,C125,83.59,5411,voucher,0.025,False,0.025
T101811,C135,84.95,8299,debit,0.028,False,0.0
T101812,C110,99.47,5813,credit,0.025,False,0.025
T101813,C103,23.06,5813,debit,0.025,False,0.025
T101814,C114,299.94,5411,credit,0.025,False,0.025
T101815,C131,939.0,8299,debit,0.03,False,0.0
T101816,C143,116.79,7512,credit,0.028,False,0.028
T101817,C118,148.33,4511,debit,0.025,False,0.025
T101818,C140,176.28,5812,credit,0.025,False,0.025
T101819,C109,174.44,5941,voucher,0.028,False,0.028
T101820,C145,160.19,8299,debit,0.028,False,0.0
T101821,C127,438.35,5813,debit,0.0,True,0.0
T101822,C104,109.18,4511,debit,0.03,False,0.03
T101823,C135,175.12,4511,debit,0.028,False,0.028
T101824,C101,129.57999999999998,7512,debit,0.028,False,0.028
T101825,C136,238.65,5813,debit,0.028,False,0.028
T101826,C135,302.33,5941,pix_debit,0.028,False,0.0
T101827,C130,26.2,5813,credit,0.0,True,0.025
T101828,C135,187.2,5813,debit,0.028,False,0.028
T101829,C119,121.28,5813,credit,0.025,False,0.025
T101830,C110,656.05,7512,debit,0.025,False,0.025
T101831,C148,105.44,7512,debit,0.028,False,0.028
T101832,C129,63.17,5941,pix_credit,0.03,False,0.03
T101833,C132,167.58,8011,pix_credit,0.028,False,0.028
T101834,C129,920.58,5411,credit,0.03,False,0.03
T101835,C119,162.56,5813,debit,0.025,False,0.025
T101836,C132,183.01,4511,debit,0.028,False,0.028
T101837,C113,90.19,5941,debit,0.028,False,0.028
T101838,C129,914.58,5813,pix_credit,0.03,False,0.03
T101839,C115,302.11,5941,credit,0.03,False,0.03
T101840,C131,275.39,5812,debit,0.03,False,0.03
T101841,C130,78.1,5813,pix_debit,0.0,True,0.0
T101842,C104,101.62,5941,credit,0.03,False,0.03
T101843,C105,492.06,5813,credit,0.028,False,0.028
T101844,C148,37.010000000000005,5813,credit,0.028,False,0.028
T101845,C148,65.52000000000001,5411,debit,0.028,False,0.028
T101846,C116,2115.15,5813,credit,0.03,False,0.03
T101847,C119,307.29,7512,credit,0.025,False,0.025
T101848,C138,195.94,5941,debit,0.03,False,0.03
T101849,C101,174.04,5941,credit,0.028,False,0.028
T101850,C119,122.31,8299,pix_credit,0.025,False,0.0
T101851,C124,89.27,5411,debit,0.03,False,0.03
T101852,C116,368.67,8299,debit,0.03,False,0.0
T101853,C118,38.09,5411,credit,0.025,False,0.025
T101854,C147,530.31,8011,credit,0.03,False,0.03
T101855,C126,68.19,5813,credit,0.03,False,0.03
T101856,C124,244.69,8011,credit,0.03,False,0.03
T101857,C136,259.54,8011,credit,0.028,False,0.028
T101858,C146,133.95999999999998,5813,pix_debit,0.028,False,0.0
T101859,C136,64.5,8011,debit,0.028,False,0.028
T101860,C149,195.11,4511,pix_debit,0.028,False,0.0
T101861,C121,253.7,5411,debit,0.03,False,0.03
T101862,C125,37.25,5411,voucher,0.025,False,0.025
T101863,C140,79.38,8011,credit,0.025,False,0.025
T101864,C103,390.14,8011,debit,0.025,False,0.025
T101865,C132,877.71,5812,credit,0.028,False,0.028
T101866,C143,152.55,8299,pix_credit,0.028,False,0.0
T101867,C104,94.14,5941,credit,0.03,False,0.03
T101868,C109,124.83,4511,voucher,0.028,False,0.028
T101869,C111,83.95,8011,debit,0.03,False,0.03
